Fecha|TipoDocumento|NumeroDocumento|Referencia|CodAlmacen|Almacen|Linea|CodArticulo|Articulo|Ingreso|Salida|Saldoacumulado
12/02/2024 0:00:00|Salidas - Guia Despacho|2002172|00634613|L03|DISPONIBLE|0|ARTAC035-10|AC ARENA MAGICA POTE X 200GR + 2 MOLDES|0,000000|72,000000|1072,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002173|00634614|L03|DISPONIBLE|0|ARTCAMX120B|CASIO CALCU D/MESA COMPACT. MX120B|0,000000|10,000000|67,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002174|00634623|L03|DISPONIBLE|0|ARTACSS100|AC SILICONA LIQUIDA 100 ML.|0,000000|960,000000|3151,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002174|00634623|L03|DISPONIBLE|1|ARTACSS250|AC SILICONA LIQUIDA 250 ML.|0,000000|7200,000000|2947,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|0|AR318F/401|STA MARATHON BOLIGRAFO PUNTA FINA ROJO|0,000000|300,000000|1370,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|1|AR318F/411|STA MARATHON BOLIGRAFO PUNTA FINA AZUL|0,000000|300,000000|11678,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|10|AR7015-02-5|STA BOSS DESKSET TROPI-RETRO X15 COLORES|0,000000|10,000000|232,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|100|ARTACF00014|AC STICKERS EMOGI MOTIVACIONALES E.V.A|0,000000|72,000000|1371,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|101|ARTACF00018-A|AC BISUTERIA ABC|0,000000|72,000000|486,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|102|ARTACF00024-A|AC POMPONES COLORES BASICOS|0,000000|72,000000|311,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|103|ARTACF00024-B|AC POMPONES GLITTER|0,000000|72,000000|305,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|104|ARTACF00016|AC PLUMAS COLOR 12 GRS. SURTIDAS|0,000000|72,000000|709,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|105|ARTACF00016-P|AC PLUMAS COLOR PASTEL 12 GRS. SURTIDAS|0,000000|72,000000|461,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|106|ARTACF00018|AC TRIPACK BOTONES-LENTEJ-ESTRELLAS|0,000000|72,000000|716,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|107|ARTACF00018-B|AC BISUTERIA SIRENITA|0,000000|72,000000|224,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|108|ARTACF00019|AC STICKERS X 3 ANIMALES  E.V.A|0,000000|72,000000|2215,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|109|ARTACF00020|AC STICKERS X 3 TRANSPORTES E.V.A|0,000000|72,000000|298,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|11|AR7023-01-5|STA BOSS DESKSET 23 COLORES|0,000000|10,000000|262,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|110|ARTACF00021|AC STICKERS REGIONES Y COSTUMBRES X 9PZA|0,000000|72,000000|449,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|111|ARTACF00022|AC STICKERS VESTIDOS EVA X 120|0,000000|72,000000|524,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|112|ARTACF00023|AC STICKERS ANIMALES SELVA X 12 FIELTRO|0,000000|72,000000|496,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|113|ARTACF00025-A|AC STICKERS HADAS X 35 E.V.A|0,000000|72,000000|521,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|114|ARTACF00025-B|AC STICKERS UNICORNIOS X 22 E.V.A.|0,000000|72,000000|496,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|115|ARTACF00025-C|AC STICKERS VIAJE A LAS GALAXIAS X 30 E.V.A.|0,000000|72,000000|418,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|116|ARTACF00025-D|AC STICKERS PIRATAS X 32 E.V.A.|0,000000|72,000000|340,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|117|ARTACF00050A|AC DIAMOND ROSAS+CORAZONES BCO-ROJ-AZU-#16 SURT.X3|0,000000|72,000000|592,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|118|ARTACF00050A1|AC DIAMOND ROSAS+CORAZONES ROJ-TURQ #16 SURTIDO|0,000000|72,000000|518,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|119|ARTACF00050B|AC DIAMOND GOTITAS ROSA-ORO #31 SURTIDO|0,000000|72,000000|761,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|12|ARALX04140/503|ALX PINT.TELA BASICO 37 ML.AZUL CELESTE|0,000000|12,000000|658,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|120|ARTACF00050B1|AC DIAMOND GOTITAS AZUL-PLATA #31 SURTIDO|0,000000|72,000000|1694,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|121|ARTACJUEDI001|AC JUEGO DE ENCAJE GOMA EVA NUMEROS|0,000000|48,000000|1608,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|122|ARTACJUEDI002|AC JUEGO DE ENCAJE EN GOMA EVA ABECEDARIO|0,000000|48,000000|997,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|123|ARTACJUEDI003|AC JUEGO DE ENCAJE 3EN1 ZAPATILLA 3 EN 1|0,000000|72,000000|567,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|124|ARTACJUEDI004|AC DIDACTI-CUBOS X 30 CUBOS EDUCATIVOS EN EVA|0,000000|12,000000|318,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|125|ARTACJUEDI005|AC SOFTIE BLOCKS BLOQUES GEOMETRICOS EN EVA|0,000000|12,000000|381,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|126|ARTACJUEDI006|AC ENCAJE CUERPO HUMANO|0,000000|48,000000|1315,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|127|ARTACJUEDI007|AC ENCAJE GOMA EVA ANIMALES|0,000000|48,000000|218,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|128|ARTACJUEDI008|AC ENCAJE GOMA EVA FORMAS Y COLORES|0,000000|48,000000|140,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|129|ARTACJUEDI009|AC ENCAJE GOMA EVA INSECTOS|0,000000|48,000000|701,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|13|ARTAC040LC|AC CRAYON JUMBO X 12 LC|0,000000|216,000000|1860,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|130|ARTACJUEDI010|AC RELOJ PUZZLE 24CM DIAMETRO|0,000000|72,000000|788,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|131|ARTACJUEDI011|AC ENCAJE ESQUELETO HUMANO|0,000000|48,000000|708,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|132|ARTACJUEDI013|AC JUEGO PASADO ANIMALITOS GOMA EVA|0,000000|48,000000|72,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|133|ARTACJUEDI014|AC JUEGO PASADO ZAPATILLA GOMA EVA|0,000000|48,000000|1333,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|134|ARTACJUEDI015|AC JUEGO PASADO AUTOMOVIL GOMA EVA|0,000000|48,000000|112,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|135|ARTACJUEDI017|AC TANGRAM 7 PZA GOMA EVA|0,000000|144,000000|2789,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|136|ARTACJUEDI029|AC TITERES DE DEDOS BOSQUE X 5|0,000000|72,000000|2217,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|137|ARTACJUEDI034|AC TITERES DE DEDO JUNGLA X 5|0,000000|72,000000|485,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|138|ARTACJUEDI035|AC TITERES DE DEDO GRANJA X 5|0,000000|72,000000|733,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|139|ARTACJUEDI018|AC CUENTAS X 108PZA + CORDON GOMA EVA|0,000000|72,000000|712,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|14|ARALX04140/508|ALX PINT.TELA BASICO 37 ML.ROJO ESCARLATA|0,000000|12,000000|426,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|140|ARTACJUEDI020|AC JUEGO DIDACTICO MAPA DEL PERU|0,000000|144,000000|1978,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|141|ARTACJUEDI021|AC JUEGO DIDACTICO MAPA DE SUDAMERICA|0,000000|144,000000|419,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|142|ARTACJUEDI025|AC JUEGO DE ENCAJE ELEFANTE GOMA EVA|0,000000|48,000000|1360,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|143|ARTACJUEDI026|AC JUEGO DE ENCAJE CABALLO GOMA EVA|0,000000|48,000000|1264,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|144|ARTACJUEDI027|AC JUEGO DE ENCAJE PATO GOMA EVA|0,000000|48,000000|1460,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|145|ARTACJUEDI030|AC BLOQUES LOGICOS Y ENHEBRADOS X 48PZA /2EN1|0,000000|12,000000|1036,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|146|ARTACJUEDI035B|AC TITERE PARA DEDO PROFESIONES 2|0,000000|72,000000|232,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|147|ARTACJUEDI080|AC JGO.EDUC. PASADO TORTUGA (MADERA)|0,000000|36,000000|57,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|148|ARTACJUEDI088|AC TOWER BLOCKS MADERA BALDE X 40PZA|0,000000|12,000000|125,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|149|ARTNIL-MOANIMA|AC NILO CORTADORES ANIMAL X 6|0,000000|72,000000|757,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|15|ARALX04140/510|ALX PINT.TELA BASICO 37 ML.VERDE HOJA|0,000000|12,000000|410,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|150|ARTNIL-MOGARD|AC NILO CORTADORES JARDIN X 8|0,000000|72,000000|606,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|151|ARTNIL-S1012R|AC NILO BLIST.X12 NEON PLASTIL.+ROD+2 MOLDES|0,000000|24,000000|1078,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|152|ARTTE611|AC TEMPERA NARANJA X 250|0,000000|48,000000|186,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|153|ARTTE631|AC TEMPERA VIOLETA X 250|0,000000|48,000000|458,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|154|ARTNIL-S200R|AC NILO PLAST.PASTEL 20GR X 12 + 4 CORTADORES|0,000000|24,000000|1118,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|155|ARTPE081A|UHU PATAFIX 40 PASTILLAS|0,000000|72,000000|591,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|156|ARTPE120|UHU PEGALOTODO Nº 12|0,000000|120,000000|12982,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|157|ARTPE125|UHU PEGALOTODO 35ML X UNIDAD|0,000000|100,000000|2968,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|158|ARTPE160|UHU STIC EN BARRA X 21 GRS.|0,000000|10,000000|0,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|159|ARTPE160-BTS|UHU STIC EN BARRA X 21 GRS. BTS|0,000000|120,000000|281,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|16|ARALX04140/513|ALX PINT.TELA BASICO 37 ML.VERDE MUSGO|0,000000|12,000000|896,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|160|ARTPE170|UHU STIC EN BARRA X 40 GRS.|0,000000|120,000000|3965,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|161|ARTPE170-BTS|UHU STIC EN BARRA X 40 GRS. BTS|0,000000|120,000000|17259,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|162|ARTPE470|UHU CONTACT-POWER EN TUBOS DE 50 ML.|0,000000|100,000000|5049,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|163|ARTTE521|AC TEMPERA ROJA X 250ML|0,000000|48,000000|310,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|164|ARTTE531|AC TEMPERA AZUL X 250|0,000000|48,000000|373,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|165|ARTTE541|AC TEMPERA VERDE X 250|0,000000|48,000000|458,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|166|ARTTE551|AC TEMPERA NEGRA X 250|0,000000|48,000000|490,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|167|ARTTE561|AC TEMPERA AMARILLA X 250|0,000000|48,000000|951,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|168|ARTTE571|AC TEMPERA MARRON X 250|0,000000|48,000000|536,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|169|ARTTE581|AC TEMPERA BLANCA X 250|0,000000|48,000000|1115,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|17|ARALX04140/520|ALX PINT.TELA BASICO 37 ML.NEGRO|0,000000|12,000000|970,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|170|ARTTE591|AC TEMPERA COLOR CARNE X 250|0,000000|48,000000|712,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|171|ARTTE601|AC TEMPERA AZUL CELESTE X 250|0,000000|48,000000|718,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|18|ARALX04140/536|ALX PINT.TELA BASICO 37 ML.AMARILLO CADMIO|0,000000|12,000000|129,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|19|ARALX04140/541|ALX PINT.TELA BASICO 37 ML.ROJO VIVO|0,000000|12,000000|354,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|2|AR318F/551|STA MARATHON BOLIGRAFO PUNTA FINA VIOLETA|0,000000|150,000000|1153,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|20|ARALX04140/543|ALX PINT.TELA BASICO 37 ML.AZUL ULTRAMAR|0,000000|12,000000|902,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|21|ARALX04140/544|ALX PINT.TELA BASICO 37 ML.AZUL MARINO|0,000000|12,000000|257,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|22|ARALX04140/589|ALX PINT.TELA BASICO 37 ML.AMARILLO CANARIO|0,000000|12,000000|480,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|23|ARALX12112/501|ALX PINT.DIMENSIONAL 3D 35 ML.AZUL TURQUESA|0,000000|12,000000|47,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|24|ARALX12112/503|ALX PINT.DIMENSIONAL 3D 35 ML.AZUL CELESTE|0,000000|12,000000|101,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|25|ARALX12112/505|ALX PINT.DIMENSIONAL 3D 35 ML.AMARILLO ORO|0,000000|12,000000|76,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|26|ARALX12112/507|ALX PINT.DIMENSIONAL 3D 35 ML.ROJO FUEGO|0,000000|12,000000|57,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|27|ARALX12112/513|ALX PINT.DIMENSIONAL 3D 35 ML.VERDE MUSGO|0,000000|12,000000|119,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|28|ARALX12112/517|ALX PINT.DIMENSIONAL 3D 35 ML.NARANJA|0,000000|12,000000|51,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|29|ARALX12112/519|ALX PINT.DIMENSIONAL 3D 35 ML.BLANCO|0,000000|12,000000|26,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|3|AR318F/561|STA MARATHON BOLIGRAFO PUNTA FINA ROSADO|0,000000|150,000000|1729,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|30|ARK5143201|KUM SET DE ACUARELAS X 12|0,000000|24,000000|51,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|31|ARTAC009-PM|AC PAPEL MACHE X100GR|0,000000|72,000000|734,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|32|ARALX12112/520|ALX PINT.DIMENSIONAL 3D 35 ML.NEGRO|0,000000|12,000000|19,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|33|ARALX12112/531|ALX PINT.DIMENSIONAL 3D 35 ML.MARRON|0,000000|12,000000|94,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|34|ARALX12112/567|ALX PINT.DIMENSIONAL 3D 35 ML.ROSA TE|0,000000|12,000000|53,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|35|ARALX12112/872|ALX PINT.DIMENSIONAL 3D 35 ML.ROSA FUCSIA|0,000000|12,000000|45,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|36|ARALX12212/201|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.ORO|0,000000|12,000000|99,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|37|ARALX12212/202|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.PLATA|0,000000|12,000000|32,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|38|ARALX12212/204|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.AZUL|0,000000|12,000000|137,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|39|ARALX12212/205|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.ROJO|0,000000|12,000000|60,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|4|AR4906/2B|STA SWANO LAPIZ CON BORRADOR X 12 2B|0,000000|48,000000|145,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|40|ARALX12212/206|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.VERDE|0,000000|12,000000|96,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|41|ARALX12212/207|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.VIOLETA|0,000000|12,000000|149,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|42|ARALX12212/209|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.CRISTAL|0,000000|12,000000|68,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|43|ARALX12212/212|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.AMARILLO|0,000000|12,000000|19,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|44|ARALX12212/214|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.ROSADO|0,000000|12,000000|56,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|45|ARALX12212/217|ALX PINT.DIMENSIONAL GLITTER 3D 35 ML.VERDE CITRIC|0,000000|12,000000|151,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|46|ARALX12312/520|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.NEGRO|0,000000|12,000000|154,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|47|ARALX12312/532|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.ORO|0,000000|12,000000|320,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|48|ARTAC011|AC PLASTILINA JUMBO X 12|0,000000|288,000000|1701,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|49|ARTAC013LC|AC PLASTLINA SURT 5 COLORES|0,000000|96,000000|181,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|5|AR70/45-1|STA BOSS EXH. X 45|0,000000|5,000000|31,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|50|ARTAC035-1|AC ARENA MAGICA SEA LIFE|0,000000|24,000000|490,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|51|ARALX12312/533|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.PLATA|0,000000|12,000000|208,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|52|ARALX12312/548|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.ORO VIEJO|0,000000|12,000000|107,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|53|ARALX12312/553|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.AMARILLO|0,000000|12,000000|65,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|54|ARALX12312/555|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.ROJO|0,000000|12,000000|158,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|55|ARALX12312/559|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.AZUL|0,000000|12,000000|73,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|56|ARALX12312/562|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.BLANCO|0,000000|12,000000|87,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|57|ARALX12312/598|ALX PINT.DIMENSIONAL METALLIC 3D 35 ML.DORADO SOLA|0,000000|12,000000|388,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|58|ARSDL0400001|SDL MANUALIDADES SURT PAPELES CREATIVOS - BLOC|0,000000|24,000000|64,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|59|ARTAC015|AC PLASTILINA ULTRA SUAVE X 6 NEON F8506|0,000000|144,000000|1301,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|6|AR70/45-4|STA BOSS PASTEL EXH. X 45 UNIDADES|0,000000|5,000000|3,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|60|ARTAC024-C|AC ACC.P/ MANUALIDADES CRAFT SET|0,000000|48,000000|1682,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|61|ARTAC035-7|AC ARENA MAGICA - SWEET FUN PINK|0,000000|24,000000|331,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|62|ARTAC035-8|AC ARENA MAGICA MINI CASTLE GLITTER|0,000000|24,000000|574,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|63|ARTAC035-9|AC ARENA MAGICA- GLOW IN THE DARK- SEA LIFE|0,000000|24,000000|533,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|64|ARTAC180|AC FLAUTA DE MATERIAL ABS COLOR MARFIL|0,000000|48,000000|154,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|65|ARTAC1912|AC COLORES PASTEL X 12 UNID. EST.PLASTICO|0,000000|24,000000|1517,000000
